path,before_exists,after_exists,before_size,after_size,before_mtime_ns,after_mtime_ns,unchanged
database/data/bronze/adj_factor/adj_factor-29df836b4f7b.parquet,True,True,50195,50195,1783444845744999000,1783444845744999000,True
database/data/bronze/adj_factor/adj_factor-29ff0ee57c33.parquet,True,True,44733,44733,1783444765793217900,1783444765793217900,True
database/data/bronze/adj_factor/adj_factor-2a05ac1f3d35.parquet,True,True,43233,43233,1783444689140904700,1783444689140904700,True
database/data/bronze/adj_factor/adj_factor-2a9fa4480aed.parquet,True,True,54141,54141,1783445278684677600,1783445278684677600,True
database/data/bronze/adj_factor/adj_factor-2ab827b7db0c.parquet,True,True,51469,51469,1783444906960936700,1783444906960936700,True
database/data/bronze/adj_factor/adj_factor-2ac4be5a464d.parquet,True,True,56540,56540,1783445315033569300,1783445315033569300,True
database/data/bronze/adj_factor/adj_factor-2af50316c541.parquet,True,True,44646,44646,1783444757059673100,1783444757059673100,True
database/data/bronze/adj_factor/adj_factor-2b1d7779cd1a.parquet,True,True,49848,49848,1783445089469138800,1783445089469138800,True
database/data/bronze/adj_factor/adj_factor-2b40fa22579b.parquet,True,True,56878,56878,1783445423526164300,1783445423526164300,True
database/data/bronze/adj_factor/adj_factor-2b47c8ab7dea.parquet,True,True,56498,56498,1783445343439102100,1783445343439102100,True
database/data/bronze/adj_factor/adj_factor-2b83dc92b25b.parquet,True,True,53562,53562,1783445210864750900,1783445210864750900,True
database/data/bronze/adj_factor/adj_factor-2bbc15aba35e.parquet,True,True,46729,46729,1783444817693692000,1783444817693692000,True
database/data/bronze/adj_factor/adj_factor-2c06f6ff0099.parquet,True,True,43441,43441,1783444695208749300,1783444695208749300,True
database/data/bronze/adj_factor/adj_factor-2c7cd439656b.parquet,True,True,41727,41727,1783444661736404900,1783444661736404900,True
database/data/bronze/adj_factor/adj_factor-2c91692ed124.parquet,True,True,44659,44659,1783444760927201600,1783444760927201600,True
database/data/bronze/adj_factor/adj_factor-2cbe18b08e9b.parquet,True,True,45463,45463,1783444806554859900,1783444806554859900,True
database/data/bronze/adj_factor/adj_factor-2ccb9364707b.parquet,True,True,42957,42957,1783444682227468900,1783444682227468900,True
database/data/bronze/adj_factor/adj_factor-2cfd9b20b1d0.parquet,True,True,49169,49169,1783445032404745200,1783445032404745200,True
database/data/bronze/adj_factor/adj_factor-2d7730b37ffa.parquet,True,True,52221,52221,1783444965774755000,1783444965774755000,True
database/data/bronze/adj_factor/adj_factor-2d786fd489a2.parquet,True,True,43672,43672,1783444705094333400,1783444705094333400,True
database/data/bronze/adj_factor/adj_factor-2d896d15060a.parquet,True,True,51749,51749,1783444940480608300,1783444940480608300,True
database/data/bronze/adj_factor/adj_factor-2db82a3a7f3f.parquet,True,True,57514,57514,1783445459740211300,1783445459740211300,True
database/data/bronze/adj_factor/adj_factor-2dbcfdba5811.parquet,True,True,51706,51706,1783444932683857700,1783444932683857700,True
database/data/bronze/adj_factor/adj_factor-2e387517fddc.parquet,True,True,50216,50216,1783444846154929100,1783444846154929100,True
database/data/bronze/adj_factor/adj_factor-2e427855e915.parquet,True,True,56722,56722,1783445387536296400,1783445387536296400,True
database/data/bronze/adj_factor/adj_factor-2edaf781e24b.parquet,True,True,50264,50264,1783444848728431700,1783444848728431700,True
database/data/bronze/adj_factor/adj_factor-2f0f38fead24.parquet,True,True,49706,49706,1783444839167090100,1783444839167090100,True
database/data/bronze/adj_factor/adj_factor-2f972785fa52.parquet,True,True,44700,44700,1783444762785174500,1783444762785174500,True
database/data/bronze/adj_factor/adj_factor-2fc5cdbd828b.parquet,True,True,41250,41250,1783444645624850600,1783444645624850600,True
database/data/bronze/adj_factor/adj_factor-303fdc598a9e.parquet,True,True,56990,56990,1783445435469995200,1783445435469995200,True
database/data/bronze/adj_factor/adj_factor-30509efc0b83.parquet,True,True,43825,43825,1783444716370310500,1783444716370310500,True
database/data/bronze/adj_factor/adj_factor-306e5072598c.parquet,True,True,56487,56487,1783445337781578100,1783445337781578100,True
database/data/bronze/adj_factor/adj_factor-307a2ad4979b.parquet,True,True,49841,49841,1783444839983104300,1783444839983104300,True
database/data/bronze/adj_factor/adj_factor-3093f8e176c0.parquet,True,True,57130,57130,1783445458935667600,1783445458935667600,True
database/data/bronze/adj_factor/adj_factor-30cf3c5bd23a.parquet,True,True,49101,49101,1783445019590523900,1783445019590523900,True
database/data/bronze/adj_factor/adj_factor-30d2e28a72fe.parquet,True,True,52756,52756,1783445181210559800,1783445181210559800,True
database/data/bronze/adj_factor/adj_factor-30e3628b535d.parquet,True,True,41999,41999,1783444669572788700,1783444669572788700,True
database/data/bronze/adj_factor/adj_factor-30f150e7ae04.parquet,True,True,44711,44711,1783444767215361000,1783444767215361000,True
database/data/bronze/adj_factor/adj_factor-30f5423f948a.parquet,True,True,49023,49023,1783445012419170900,1783445012419170900,True
database/data/bronze/adj_factor/adj_factor-30fd01ddbf3a.parquet,True,True,53724,53724,1783445221993869200,1783445221993869200,True
database/data/bronze/adj_factor/adj_factor-3157a7f80914.parquet,True,True,49076,49076,1783445015454478400,1783445015454478400,True
database/data/bronze/adj_factor/adj_factor-3168058934da.parquet,True,True,53411,53411,1783445199514973800,1783445199514973800,True
database/data/bronze/adj_factor/adj_factor-31cc86918399.parquet,True,True,52071,52071,1783445154421443900,1783445154421443900,True
database/data/bronze/adj_factor/adj_factor-31d8c3d1805e.parquet,True,True,51107,51107,1783444876552636000,1783444876552636000,True
database/data/bronze/adj_factor/adj_factor-31d9d12721cd.parquet,True,True,49649,49649,1783445063431215900,1783445063431215900,True
database/data/bronze/adj_factor/adj_factor-31e08e63ca30.parquet,True,True,57046,57046,1783445439749262400,1783445439749262400,True
database/data/bronze/adj_factor/adj_factor-31f07f10b51c.parquet,True,True,48524,48524,1783444978499382400,1783444978499382400,True
database/data/bronze/adj_factor/adj_factor-322043ed37ee.parquet,True,True,52275,52275,1783445133584300700,1783445133584300700,True
database/data/bronze/adj_factor/adj_factor-32415a4871a7.parquet,True,True,44888,44888,1783444784241975300,1783444784241975300,True
database/data/bronze/adj_factor/adj_factor-3279be019c4b.parquet,True,True,53032,53032,1783444975260368900,1783444975260368900,True
database/data/bronze/adj_factor/adj_factor-3283c1225bec.parquet,True,True,52620,52620,1783445170444544100,1783445170444544100,True
database/data/bronze/adj_factor/adj_factor-32a759d54a23.parquet,True,True,54115,54115,1783445276231345400,1783445276231345400,True
database/data/bronze/adj_factor/adj_factor-331830814a23.parquet,True,True,44766,44766,1783444774141174300,1783444774141174300,True
database/data/bronze/adj_factor/adj_factor-331dabd76f10.parquet,True,True,57004,57004,1783445452638250900,1783445452638250900,True
database/data/bronze/adj_factor/adj_factor-333937cbec66.parquet,True,True,51361,51361,1783444892180135700,1783444892180135700,True
database/data/bronze/adj_factor/adj_factor-333986db9903.parquet,True,True,41288,41288,1783444647773797800,1783444647773797800,True
database/data/bronze/adj_factor/adj_factor-3363319aacb9.parquet,True,True,53945,53945,1783445142498914600,1783445142498914600,True
database/data/bronze/adj_factor/adj_factor-33c7c546d2ea.parquet,True,True,55419,55419,1783445298953992800,1783445298953992800,True
database/data/bronze/adj_factor/adj_factor-33cdae6fb6c0.parquet,True,True,49082,49082,1783445017299194300,1783445017299194300,True
database/data/bronze/adj_factor/adj_factor-33f363493e92.parquet,True,True,48885,48885,1783444995489209000,1783444995489209000,True
database/data/bronze/adj_factor/adj_factor-34240e625f1a.parquet,True,True,49312,49312,1783445037642906300,1783445037642906300,True
database/data/bronze/adj_factor/adj_factor-347a7b669ece.parquet,True,True,56686,56686,1783445382837074300,1783445382837074300,True
database/data/bronze/adj_factor/adj_factor-34dc3c1fbe91.parquet,True,True,56620,56620,1783445318780376900,1783445318780376900,True
database/data/bronze/adj_factor/adj_factor-34f2a4da61d3.parquet,True,True,57511,57511,1783445467713689500,1783445467713689500,True
database/data/bronze/adj_factor/adj_factor-350b1bf5464e.parquet,True,True,56780,56780,1783445402536630300,1783445402536630300,True
database/data/bronze/adj_factor/adj_factor-353828c94413.parquet,True,True,45746,45746,1783444820212671300,1783444820212671300,True
database/data/bronze/adj_factor/adj_factor-35394f82a80e.parquet,True,True,43808,43808,1783444715755768200,1783444715755768200,True
database/data/bronze/adj_factor/adj_factor-35640a51b49a.parquet,True,True,44805,44805,1783444778337270500,1783444778337270500,True
database/data/bronze/adj_factor/adj_factor-3576571d4ce4.parquet,True,True,50766,50766,1783444861821665800,1783444861821665800,True
database/data/bronze/adj_factor/adj_factor-3579c2cb7c53.parquet,True,True,52032,52032,1783444959800494000,1783444959800494000,True
database/data/bronze/adj_factor/adj_factor-35a9a3880932.parquet,True,True,43988,43988,1783444725290245900,1783444725290245900,True
database/data/bronze/adj_factor/adj_factor-35b15c88f471.parquet,True,True,41113,41113,1783444635963460100,1783444635963460100,True
database/data/bronze/adj_factor/adj_factor-35cf9ed09a88.parquet,True,True,45831,45831,1783444810417584100,1783444810417584100,True
database/data/bronze/adj_factor/adj_factor-35eca0654608.parquet,True,True,42676,42676,1783444677654356900,1783444677654356900,True
database/data/bronze/adj_factor/adj_factor-361901bf3ce5.parquet,True,True,51584,51584,1783444915381150100,1783444915381150100,True
database/data/bronze/adj_factor/adj_factor-372b6eac48e5.parquet,True,True,51041,51041,1783444872757588600,1783444872757588600,True
database/data/bronze/adj_factor/adj_factor-3735a8a4681b.parquet,True,True,53609,53609,1783445213185989800,1783445213185989800,True
database/data/bronze/adj_factor/adj_factor-37397da32f76.parquet,True,True,46947,46947,1783444818060847800,1783444818060847800,True
database/data/bronze/adj_factor/adj_factor-376e178a06c2.parquet,True,True,51606,51606,1783444919580437800,1783444919580437800,True
database/data/bronze/adj_factor/adj_factor-3771a681417c.parquet,True,True,53445,53445,1783445200699665900,1783445200699665900,True
database/data/bronze/adj_factor/adj_factor-377da1b48423.parquet,True,True,53941,53941,1783445232411670100,1783445232411670100,True
database/data/bronze/adj_factor/adj_factor-37b19b296e30.parquet,True,True,56811,56811,1783445408021873700,1783445408021873700,True
database/data/bronze/adj_factor/adj_factor-37be77839ba3.parquet,True,True,56821,56821,1783445397008580800,1783445397008580800,True
database/data/bronze/adj_factor/adj_factor-37fb4f9134a9.parquet,True,True,44793,44793,1783444776136025600,1783444776136025600,True
database/data/bronze/adj_factor/adj_factor-38106be4fbac.parquet,True,True,49672,49672,1783445064230886700,1783445064230886700,True
database/data/bronze/adj_factor/adj_factor-38238e651cbb.parquet,True,True,51627,51627,1783444916969865900,1783444916969865900,True
database/data/bronze/adj_factor/adj_factor-383631b9716c.parquet,True,True,41521,41521,1783444657974668500,1783444657974668500,True
database/data/bronze/adj_factor/adj_factor-384dc96f0ff0.parquet,True,True,43509,43509,1783444698470286100,1783444698470286100,True
database/data/bronze/adj_factor/adj_factor-3903df1ed8f1.parquet,True,True,53938,53938,1783445227937119700,1783445227937119700,True
database/data/bronze/adj_factor/adj_factor-392a22f80589.parquet,True,True,48724,48724,1783444829976812200,1783444829976812200,True
database/data/bronze/adj_factor/adj_factor-396f5f3ca5bf.parquet,True,True,53451,53451,1783445202074895200,1783445202074895200,True
database/data/bronze/adj_factor/adj_factor-39cee9faed1b.parquet,True,True,43554,43554,1783444700005751700,1783444700005751700,True
database/data/bronze/adj_factor/adj_factor-3a2813d8e495.parquet,True,True,49995,49995,1783445115151390900,1783445115151390900,True
database/data/bronze/adj_factor/adj_factor-3aa7a787fc75.parquet,True,True,49535,49535,1783445057451495900,1783445057451495900,True
database/data/bronze/adj_factor/adj_factor-3aaba77141da.parquet,True,True,49869,49869,1783445092943687400,1783445092943687400,True
database/data/bronze/adj_factor/adj_factor-3acdc5242b5b.parquet,True,True,49851,49851,1783445082239603500,1783445082239603500,True
database/data/bronze/adj_factor/adj_factor-3ae05bea2d29.parquet,True,True,41031,41031,1783444627311088700,1783444627311088700,True
database/data/bronze/adj_factor/adj_factor-3b1171f563a9.parquet,True,True,41480,41480,1783444655803943800,1783444655803943800,True
database/data/bronze/adj_factor/adj_factor-3b7392cb8002.parquet,True,True,52973,52973,1783444974861079800,1783444974861079800,True
database/data/bronze/adj_factor/adj_factor-3beffcd93440.parquet,True,True,49623,49623,1783445062585654500,1783445062585654500,True
database/data/bronze/adj_factor/adj_factor-3bfc54275d90.parquet,True,True,49431,49431,1783444836226072000,1783444836226072000,True
database/data/bronze/adj_factor/adj_factor-3bfcce4057fb.parquet,True,True,50647,50647,1783445127137021600,1783445127137021600,True
database/data/bronze/adj_factor/adj_factor-3ca38033e2a6.parquet,True,True,43765,43765,1783444712738442700,1783444712738442700,True
database/data/bronze/adj_factor/adj_factor-3d0e25bb6035.parquet,True,True,57523,57523,1783445460851380300,1783445460851380300,True
database/data/bronze/adj_factor/adj_factor-3d17f92b9dfa.parquet,True,True,56513,56513,1783445337350789000,1783445337350789000,True
database/data/bronze/adj_factor/adj_factor-3d5bbfcdea2e.parquet,True,True,49397,49397,1783445045046056200,1783445045046056200,True
database/data/bronze/adj_factor/adj_factor-3dfac39d1f3c.parquet,True,True,50419,50419,1783444851746097500,1783444851746097500,True
database/data/bronze/adj_factor/adj_factor-3e00573bf421.parquet,True,True,51727,51727,1783444936641970800,1783444936641970800,True
database/data/bronze/adj_factor/adj_factor-3e862e1b9af2.parquet,True,True,52426,52426,1783445158936654900,1783445158936654900,True
database/data/bronze/adj_factor/adj_factor-3e90a0d30732.parquet,True,True,54091,54091,1783445267869474700,1783445267869474700,True
database/data/bronze/adj_factor/adj_factor-3e9ad2a1df78.parquet,True,True,54020,54020,1783445142957936600,1783445142957936600,True
database/data/bronze/adj_factor/adj_factor-3eb5609ad3e2.parquet,True,True,43255,43255,1783444690517431800,1783444690517431800,True
database/data/bronze/adj_factor/adj_factor-3eed55d9793b.parquet,True,True,52128,52128,1783444961509486900,1783444961509486900,True
database/data/bronze/adj_factor/adj_factor-3ef526d8c9dd.parquet,True,True,56986,56986,1783445452019303000,1783445452019303000,True
database/data/bronze/adj_factor/adj_factor-3f0f2ebd3b19.parquet,True,True,50765,50765,1783444860810123200,1783444860810123200,True
