factor,trade_date,decile,average_forward_return,stock_count
PE_TTM,20230731,4,-0.030942026379609047,401
PE_TTM,20230731,5,-0.02330907924753261,402
PE_TTM,20230731,6,-0.03757050849996081,401
PE_TTM,20230731,7,-0.04232503206768991,401
PE_TTM,20230731,8,-0.04553043104341971,401
PE_TTM,20230731,9,-0.05078325606981474,401
PE_TTM,20230731,10,-0.04248960534456579,402
PE_TTM,20230831,1,-0.012541826862635061,395
PE_TTM,20230831,2,-0.011090196524800311,396
PE_TTM,20230831,3,-0.018315769611753203,396
PE_TTM,20230831,4,-0.011553585576635236,395
PE_TTM,20230831,5,0.002978393706490355,396
PE_TTM,20230831,6,-0.008558724443925973,396
PE_TTM,20230831,7,-0.008749826728297107,395
PE_TTM,20230831,8,-0.014104906039714439,396
PE_TTM,20230831,9,-0.014087229181675529,396
PE_TTM,20230831,10,-0.0022331366249194943,396
PE_TTM,20230928,1,0.005469799967329903,397
PE_TTM,20230928,2,0.007524759316198576,398
PE_TTM,20230928,3,-0.014392787097201975,397
PE_TTM,20230928,4,-0.01798706700393098,398
PE_TTM,20230928,5,-0.008907861624571653,398
PE_TTM,20230928,6,-0.00826759045828062,397
PE_TTM,20230928,7,-0.007283283179314057,398
PE_TTM,20230928,8,-0.016663770978891303,397
PE_TTM,20230928,9,-0.023978146875152196,397
PE_TTM,20230928,10,-0.0382690092541594,398
PE_TTM,20231031,1,0.06647159684969799,396
PE_TTM,20231031,2,0.04977206502324581,396
PE_TTM,20231031,3,0.05246113528154186,396
PE_TTM,20231031,4,0.04181127212791978,396
PE_TTM,20231031,5,0.04585399333121571,396
PE_TTM,20231031,6,0.05249640970958923,396
PE_TTM,20231031,7,0.03670500053138575,395
PE_TTM,20231031,8,0.04872829478057476,396
PE_TTM,20231031,9,0.07408285336692733,396
PE_TTM,20231031,10,0.06398088218593714,397
PE_TTM,20231130,1,-0.027962796954005154,397
PE_TTM,20231130,2,-0.02433801206340467,398
PE_TTM,20231130,3,-0.012132645643368627,397
PE_TTM,20231130,4,-0.013929858132725872,398
PE_TTM,20231130,5,-0.008341110772227314,397
PE_TTM,20231130,6,0.01241285228467308,398
PE_TTM,20231130,7,0.02433364581201047,397
PE_TTM,20231130,8,0.05212834968133855,398
PE_TTM,20231130,9,0.03196550049857642,397
PE_TTM,20231130,10,0.004221023271114257,398
PE_TTM,20231229,1,-0.24357795660004952,399
PE_TTM,20231229,2,-0.2361196352327855,399
PE_TTM,20231229,3,-0.23898032928889168,400
PE_TTM,20231229,4,-0.22390918590239048,399
PE_TTM,20231229,5,-0.2209079391835845,400
PE_TTM,20231229,6,-0.2061940578447817,399
PE_TTM,20231229,7,-0.2006012995701639,399
PE_TTM,20231229,8,-0.1838961774884791,400
PE_TTM,20231229,9,-0.13160265199974439,399
PE_TTM,20231229,10,-0.05164138887084602,400
PE_TTM,20240131,1,0.08522023701450947,401
PE_TTM,20240131,2,0.09841300791170163,401
PE_TTM,20240131,3,0.10987176050782536,401
PE_TTM,20240131,4,0.09400940731892841,401
PE_TTM,20240131,5,0.10167597366242372,402
PE_TTM,20240131,6,0.097303001716649,401
PE_TTM,20240131,7,0.09145915030635725,401
PE_TTM,20240131,8,0.09088413490556124,401
PE_TTM,20240131,9,0.10068260152255032,401
PE_TTM,20240131,10,0.08834072478625449,402
PE_TTM,20240229,1,0.058171460549672635,401
PE_TTM,20240229,2,0.04763333480294313,402
PE_TTM,20240229,3,0.03989229941903301,401
PE_TTM,20240229,4,0.04072803529952401,402
PE_TTM,20240229,5,0.043538593418589976,401
PE_TTM,20240229,6,0.048324761910477396,402
PE_TTM,20240229,7,0.054626561565115084,401
PE_TTM,20240229,8,0.05084283474639081,402
PE_TTM,20240229,9,0.04008286056805339,401
PE_TTM,20240229,10,0.036435025329988074,402
PE_TTM,20240329,1,-0.025670244513648438,405
PE_TTM,20240329,2,-0.04376393503515308,406
PE_TTM,20240329,3,-0.022418429415254744,406
PE_TTM,20240329,4,-0.008822453040160334,406
PE_TTM,20240329,5,-0.0013036114847602982,406
PE_TTM,20240329,6,0.004808735140348461,406
PE_TTM,20240329,7,0.015808987756975923,406
PE_TTM,20240329,8,0.02190942864585853,406
PE_TTM,20240329,9,0.029016582562056123,406
PE_TTM,20240329,10,0.02194955944292497,405
PE_TTM,20240430,1,-0.05868344576103316,403
PE_TTM,20240430,2,-0.05374376503800438,404
PE_TTM,20240430,3,-0.05092076114249574,403
PE_TTM,20240430,4,-0.039645888514000284,404
PE_TTM,20240430,5,-0.04295815284171953,404
PE_TTM,20240430,6,-0.04442140274919785,403
PE_TTM,20240430,7,-0.042318871895462025,404
PE_TTM,20240430,8,-0.03794871102054507,403
PE_TTM,20240430,9,-0.03926525947971673,404
PE_TTM,20240430,10,-0.01798316650382923,404
PE_TTM,20240531,1,-0.06442774886679495,404
PE_TTM,20240531,2,-0.060607385564069305,404
PE_TTM,20240531,3,-0.06235110615489281,405
PE_TTM,20240531,4,-0.05006450796664256,404
PE_TTM,20240531,5,-0.04323630516072545,405
PE_TTM,20240531,6,-0.05308466557755941,404
PE_TTM,20240531,7,-0.05185344879114353,404
PE_TTM,20240531,8,-0.04952440349142061,405
PE_TTM,20240531,9,-0.049724575301037785,404
PE_TTM,20240531,10,-0.0367242665447066,405
PE_TTM,20240628,1,0.009725746405789618,405
PE_TTM,20240628,2,0.0070908196950635,405
PE_TTM,20240628,3,0.00503573440238268,405
PE_TTM,20240628,4,0.0032515198932704993,405
PE_TTM,20240628,5,-0.004102438683239006,406
PE_TTM,20240628,6,-0.005450450434111262,405
PE_TTM,20240628,7,-0.025011352924879608,405
PE_TTM,20240628,8,-0.022163809512994972,405
PE_TTM,20240628,9,-0.02511328161647343,405
PE_TTM,20240628,10,-0.028250721832455635,406
PE_TTM,20240731,1,-0.06833897385201411,405
PE_TTM,20240731,2,-0.0629252017016977,406
PE_TTM,20240731,3,-0.06932992584845014,406
PE_TTM,20240731,4,-0.07405362417157299,405
PE_TTM,20240731,5,-0.0626245307700459,406
PE_TTM,20240731,6,-0.05448550401027176,406
PE_TTM,20240731,7,-0.05685153756336657,405
PE_TTM,20240731,8,-0.04845680996858093,406
PE_TTM,20240731,9,-0.0490016815445769,406
PE_TTM,20240731,10,-0.04853889190369518,406
PE_TTM,20240830,1,0.4189128535544304,395
PE_TTM,20240830,2,0.40227208926641206,396
PE_TTM,20240830,3,0.39774695294940954,395
PE_TTM,20240830,4,0.3835545695514177,396
PE_TTM,20240830,5,0.36971199799791993,395
PE_TTM,20240830,6,0.3549869342184755,396
PE_TTM,20240830,7,0.33952803623848027,395
PE_TTM,20240830,8,0.32700611884769487,396
PE_TTM,20240830,9,0.3160212327265779,395
PE_TTM,20240830,10,0.2848869385500024,396
PE_TTM,20240930,1,-0.024144039821853983,395
PE_TTM,20240930,2,-0.0336286875795082,395
PE_TTM,20240930,3,-0.04325029376711615,396
PE_TTM,20240930,4,-0.058154783950306474,395
PE_TTM,20240930,5,-0.048219950696921074,395
PE_TTM,20240930,6,-0.06604657706688881,395
PE_TTM,20240930,7,-0.05561132837796979,395
PE_TTM,20240930,8,-0.05525845314517188,396
PE_TTM,20240930,9,-0.044924344982331575,395
PE_TTM,20240930,10,-0.05076933951429783,396
PE_TTM,20241031,1,0.12485063961594683,387
PE_TTM,20241031,2,0.12114204383000317,387
PE_TTM,20241031,3,0.13396669555610374,388
PE_TTM,20241031,4,0.1280368778513263,387
PE_TTM,20241031,5,0.12407899124485633,388
PE_TTM,20241031,6,0.12603807859271576,387
PE_TTM,20241031,7,0.10341108199516537,387
PE_TTM,20241031,8,0.10544216726532019,388
PE_TTM,20241031,9,0.07922524555982294,386
PE_TTM,20241031,10,0.04096507016434696,388
PE_TTM,20241129,1,-0.10508935591377296,388
PE_TTM,20241129,2,-0.10906974986419593,389
PE_TTM,20241129,3,-0.10395639018787031,389
PE_TTM,20241129,4,-0.0894007154526514,389
PE_TTM,20241129,5,-0.08011682337771221,389
PE_TTM,20241129,6,-0.07801597991754261,389
PE_TTM,20241129,7,-0.08064235497035366,389
PE_TTM,20241129,8,-0.05121295245448606,389
PE_TTM,20241129,9,-0.05107191769965403,389
PE_TTM,20241129,10,-0.02751964116115522,389
PE_TTM,20241231,1,0.01993140112407023,390
PE_TTM,20241231,2,0.021242810667576304,390
PE_TTM,20241231,3,0.024376175351956634,390
PE_TTM,20241231,4,0.032311001233942246,390
PE_TTM,20241231,5,0.02530063102766369,390
PE_TTM,20241231,6,0.02603705595058852,390
PE_TTM,20241231,7,0.017167817522647476,390
PE_TTM,20241231,8,0.01637334635744972,390
PE_TTM,20241231,9,0.00453868353246929,390
PE_TTM,20241231,10,-0.009904092881712167,390
PE_TTM,20250127,1,0.0800532938034582,389
PE_TTM,20250127,2,0.0928087387767534,391
PE_TTM,20250127,3,0.08938382074986788,391
PE_TTM,20250127,4,0.09506067428693708,391
PE_TTM,20250127,5,0.0853408686902706,391
PE_TTM,20250127,6,0.08017161391259923,390
PE_TTM,20250127,7,0.0786346995890896,391
PE_TTM,20250127,8,0.06718428093862695,391
PE_TTM,20250127,9,0.04738064805249126,391
PE_TTM,20250127,10,0.012825057788322167,391
PE_TTM,20250228,1,-0.018563345513818802,391
PE_TTM,20250228,2,-0.01872966834638861,392
PE_TTM,20250228,3,-0.0008285732398038793,391
PE_TTM,20250228,4,0.02626204602364358,392
PE_TTM,20250228,5,0.01962900733000494,392
PE_TTM,20250228,6,0.018972959463188277,391
PE_TTM,20250228,7,0.03145211873503683,392
PE_TTM,20250228,8,0.032437901375997315,391
PE_TTM,20250228,9,0.03496676001885665,392
PE_TTM,20250228,10,0.03434045435266537,392
PE_TTM,20250331,1,0.003789811706395199,393
PE_TTM,20250331,2,0.007191686817970411,394
PE_TTM,20250331,3,0.005578542636853345,393
PE_TTM,20250331,4,0.0018036511565600929,394
PE_TTM,20250331,5,0.0035684063118224963,394
PE_TTM,20250331,6,-0.006203715726865034,393
PE_TTM,20250331,7,-0.0022765745152729805,394
PE_TTM,20250331,8,-0.015077292126349865,393
PE_TTM,20250331,9,-0.028556797144676755,394
PE_TTM,20250331,10,-0.03272993871139108,394
PE_TTM,20250430,1,0.02916388397584069,387
PE_TTM,20250430,2,0.019675975262579807,389
PE_TTM,20250430,3,0.016254224425902603,388
PE_TTM,20250430,4,0.023123369694289023,389
PE_TTM,20250430,5,0.015006480190372854,389
PE_TTM,20250430,6,0.023013380319547916,388
PE_TTM,20250430,7,0.030503390334396793,389
PE_TTM,20250430,8,0.030521023838307924,388
PE_TTM,20250430,9,0.02343876060041223,389
PE_TTM,20250430,10,0.033386091093399836,389
PE_TTM,20250530,1,0.06311719099199492,388
PE_TTM,20250530,2,0.06970885766198139,389
PE_TTM,20250530,3,0.06149160135588251,389
PE_TTM,20250530,4,0.05244551828693332,389
PE_TTM,20250530,5,0.07082653580046475,389
PE_TTM,20250530,6,0.05626310373129274,388
PE_TTM,20250530,7,0.04832349406512648,389
PE_TTM,20250530,8,0.042175215326774096,389
PE_TTM,20250530,9,0.03483710360149146,389
PE_TTM,20250530,10,0.026409002830490025,389
PE_TTM,20250630,1,0.028855365563216683,390
PE_TTM,20250630,2,0.045734188295583726,390
PE_TTM,20250630,3,0.05402638105232657,390
PE_TTM,20250630,4,0.0514309698885697,391
PE_TTM,20250630,5,0.04926068995408331,390
PE_TTM,20250630,6,0.08152899101977142,390
PE_TTM,20250630,7,0.061738936709315004,391
PE_TTM,20250630,8,0.047043573319214056,390
PE_TTM,20250630,9,0.051426334388066305,390
PE_TTM,20250630,10,0.04294785359861739,389
PE_TTM,20250731,1,0.11257510734206766,391
PE_TTM,20250731,2,0.10773341924308813,391
PE_TTM,20250731,3,0.11933284523255161,391
PE_TTM,20250731,4,0.11204141831782669,392
PE_TTM,20250731,5,0.10123036120593969,391
PE_TTM,20250731,6,0.09926131228750185,391
PE_TTM,20250731,7,0.09160232557673702,392
PE_TTM,20250731,8,0.08293191683969744,391
PE_TTM,20250731,9,0.07194699919204883,391
PE_TTM,20250731,10,0.04875079410495979,392
PE_TTM,20250829,1,-0.013656340347800769,384
PE_TTM,20250829,2,0.000766155354339898,386
PE_TTM,20250829,3,-0.0054849446559438126,386
PE_TTM,20250829,4,0.014928970110203905,386
PE_TTM,20250829,5,0.026367367433154452,386
PE_TTM,20250829,6,0.01876246610105366,386
PE_TTM,20250829,7,0.00489012293500853,386
PE_TTM,20250829,8,0.026347660148570307,386
PE_TTM,20250829,9,0.023113434225062693,386
PE_TTM,20250829,10,0.010228261974209247,386
PE_TTM,20250930,1,-0.009483615006660786,386
PE_TTM,20250930,2,-0.002535856620537937,386
PE_TTM,20250930,3,0.006137036961061621,386
PE_TTM,20250930,4,-0.000619485033150843,386
PE_TTM,20250930,5,0.0068532206897026,386
PE_TTM,20250930,6,-4.814627615205681e-05,386
PE_TTM,20250930,7,0.013442758075268705,386
PE_TTM,20250930,8,0.01577251399632387,386
PE_TTM,20250930,9,0.012266268883563438,386
PE_TTM,20250930,10,0.03831411741731718,387
PE_TTM,20251031,1,-0.014842151499703263,384
PE_TTM,20251031,2,-0.009430058992795618,383
PE_TTM,20251031,3,-0.015015073504952334,384
PE_TTM,20251031,4,-0.029019700730194525,384
PE_TTM,20251031,5,-0.023555065524172362,384
PE_TTM,20251031,6,-0.02435350760401732,384
PE_TTM,20251031,7,-0.023587223610791658,384
PE_TTM,20251031,8,-0.02402782588223486,384
PE_TTM,20251031,9,-0.009837013393062503,384
PE_TTM,20251031,10,-0.004426416998530897,385
PE_TTM,20251128,1,0.04210942075640071,384
PE_TTM,20251128,2,0.055711442864882756,385
PE_TTM,20251128,3,0.052454305098505495,385
PE_TTM,20251128,4,0.04342796381938039,385
PE_TTM,20251128,5,0.040648755892330246,385
PE_TTM,20251128,6,0.03129154189777438,384
PE_TTM,20251128,7,0.034801694185495266,385
PE_TTM,20251128,8,0.03127821715217466,385
PE_TTM,20251128,9,0.02031679722858376,385
PE_TTM,20251128,10,0.015517473215869368,385
PE_TTM,20251231,1,0.027022838655057464,386
PE_TTM,20251231,2,0.04109703975790482,387
PE_TTM,20251231,3,0.07324785243200972,386
PE_TTM,20251231,4,0.04094153628494618,387
PE_TTM,20251231,5,0.04345861172084228,386
PE_TTM,20251231,6,0.03448842531118227,387
PE_TTM,20251231,7,0.04276859757174654,386
PE_TTM,20251231,8,0.029271775057665043,387
PE_TTM,20251231,9,0.0368199484129683,386
PE_TTM,20251231,10,0.010349897938062683,387
PE_TTM,20260130,1,0.04944146645279298,387
PE_TTM,20260130,2,0.042843738954645466,388
PE_TTM,20260130,3,0.05651377918223316,387
PE_TTM,20260130,4,0.053199424395999804,388
PE_TTM,20260130,5,0.04401702211836764,387
PE_TTM,20260130,6,0.048909497648567855,388
PE_TTM,20260130,7,0.03864074296488491,387
PE_TTM,20260130,8,0.052626595347036044,388
PE_TTM,20260130,9,0.04404787872075106,387
PE_TTM,20260130,10,0.04244340137637672,388
PE_TTM,20260227,1,-0.07469471649814408,389
PE_TTM,20260227,2,-0.08958801564631202,389
PE_TTM,20260227,3,-0.08657921326247596,389
PE_TTM,20260227,4,-0.07060798149177877,389
PE_TTM,20260227,5,-0.0805001922985532,389
PE_TTM,20260227,6,-0.07708341749976365,389
PE_TTM,20260227,7,-0.06561080848463126,389
PE_TTM,20260227,8,-0.08002227698114792,389
PE_TTM,20260227,9,-0.049852983039808445,389
PE_TTM,20260227,10,-0.03350500518622911,390
PE_TTM,20260331,1,0.0993783504708837,393
PE_TTM,20260331,2,0.10309058153090378,393
PE_TTM,20260331,3,0.09055255645751267,393
PE_TTM,20260331,4,0.10609757519599573,393
PE_TTM,20260331,5,0.07130548733868168,394
PE_TTM,20260331,6,0.07849525692972371,393
PE_TTM,20260331,7,0.04710438246150576,393
PE_TTM,20260331,8,0.04388633582967093,393
PE_TTM,20260331,9,0.011061015083925185,393
PE_TTM,20260331,10,-0.005165179366199067,394
PE_TTM,20260430,1,-0.03821053461073777,391
PE_TTM,20260430,2,-0.03507819560212474,391
PE_TTM,20260430,3,-0.01593259899311448,391
PE_TTM,20260430,4,-0.011603003889046112,391
PE_TTM,20260430,5,-0.03082439918325307,392
PE_TTM,20260430,6,-0.03437950759793266,391
PE_TTM,20260430,7,-0.04600695886581282,391
PE_TTM,20260430,8,-0.04401864529902786,391
PE_TTM,20260430,9,-0.05590064668920267,391
PE_TTM,20260430,10,-0.020087925222790036,392
PE_TTM,20260529,1,0.037266675942561195,392
PE_TTM,20260529,2,0.05238344556304813,393
PE_TTM,20260529,3,0.03819695634726394,393
PE_TTM,20260529,4,0.012585150368493489,393
PE_TTM,20260529,5,-0.010989109860694315,393
PE_TTM,20260529,6,-0.035805382984764655,393
PE_TTM,20260529,7,-0.06104602965909516,393
PE_TTM,20260529,8,-0.064583051740799,393
PE_TTM,20260529,9,-0.07603224927233992,393
PE_TTM,20260529,10,-0.07395517410056683,393
PE_TTM,20260630,1,-0.07088976940594362,393
PE_TTM,20260630,2,-0.06558227991609868,394
PE_TTM,20260630,3,-0.054836741038484633,393
PE_TTM,20260630,4,-0.04284283666994701,394
PE_TTM,20260630,5,-0.04098069438065225,394
PE_TTM,20260630,6,-0.025241431345521412,393
PE_TTM,20260630,7,-0.020716698551569962,394
PE_TTM,20260630,8,-0.01025885399464452,393
PE_TTM,20260630,9,0.0029813705440482974,394
PE_TTM,20260630,10,0.014747461214401934,394
ROE,20220128,1,0.053939846954789344,440
ROE,20220128,2,0.04733614721358751,441
ROE,20220128,3,0.049016310159510336,441
ROE,20220128,4,0.04050431898270358,440
ROE,20220128,5,0.03720617600107208,441
ROE,20220128,6,0.03254345871839439,441
ROE,20220128,7,0.02654816063484545,440
ROE,20220128,8,0.018703646990758018,441
ROE,20220128,9,0.03087265138801758,441
ROE,20220128,10,0.03643415619789286,441
ROE,20220228,1,-0.034495711721404844,442
ROE,20220228,2,-0.04136870949184569,443
ROE,20220228,3,-0.059345069979866646,443
ROE,20220228,4,-0.06059610478995698,442
ROE,20220228,5,-0.06624049580391228,443
ROE,20220228,6,-0.07687539408851056,443
ROE,20220228,7,-0.07047614050545473,442
ROE,20220228,8,-0.08262978689440374,443
ROE,20220228,9,-0.0883794971634726,443
ROE,20220228,10,-0.08692031356228638,443
ROE,20220331,1,-0.1764788251587393,446
ROE,20220331,2,-0.1499762371936668,445
ROE,20220331,3,-0.14725849531941754,447
ROE,20220331,4,-0.13574758926086028,446
ROE,20220331,5,-0.13416709589684647,447
ROE,20220331,6,-0.13264848805154505,446
ROE,20220331,7,-0.11987399803030535,446
ROE,20220331,8,-0.12381992525082458,447
ROE,20220331,9,-0.10527094653256418,446
ROE,20220331,10,-0.11976892352357173,447
ROE,20220429,1,0.10379152995976258,446
ROE,20220429,2,0.10696883992129666,447
ROE,20220429,3,0.10725736271028989,447
ROE,20220429,4,0.10678794439422752,447
ROE,20220429,5,0.09557978672197374,448
ROE,20220429,6,0.1077249403118096,447
ROE,20220429,7,0.09109232064601584,447
ROE,20220429,8,0.0855956321337764,447
ROE,20220429,9,0.08814649950906389,447
ROE,20220429,10,0.06109024639540215,448
ROE,20220531,1,0.06664218045817406,443
ROE,20220531,2,0.05700800262349651,447
ROE,20220531,3,0.055057904911579844,449
ROE,20220531,4,0.059207315102792306,450
ROE,20220531,5,0.07005820053194069,450
ROE,20220531,6,0.06161654878389239,449
ROE,20220531,7,0.0876801646325266,450
ROE,20220531,8,0.07807501130606331,450
ROE,20220531,9,0.09268285965060886,450
ROE,20220531,10,0.09448242119761903,450
ROE,20220630,1,0.03842926782464036,448
ROE,20220630,2,0.04668546346938298,451
ROE,20220630,3,0.03241141522290101,453
ROE,20220630,4,0.05497928357363276,452
ROE,20220630,5,0.05391785976596944,453
ROE,20220630,6,0.047891948536273,453
ROE,20220630,7,0.0600830587817332,452
ROE,20220630,8,0.026658157867462264,453
ROE,20220630,9,0.027333499279963563,453
ROE,20220630,10,-0.012385349734175863,452
ROE,20220729,1,-0.020467018237792674,455
ROE,20220729,2,-0.03072114263545339,456
ROE,20220729,3,-0.027540356952831156,456
ROE,20220729,4,-0.04341344711839926,456
ROE,20220729,5,-0.04724200743407642,456
ROE,20220729,6,-0.05074139799641676,456
ROE,20220729,7,-0.05516325078171223,456
ROE,20220729,8,-0.04548619480273052,456
